FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,homeTeamID,awayTeamID,RecentGoalAvg_Home,RecentGoalAvg_Away,WinStreak_Home,WinStreak_Away,LosingStreak_Home,LosingStreak_Away,HS_RollingAvg_Home,HS_RollingAvg_Away,HST_RollingAvg_Home,HST_RollingAvg_Away,HC_RollingAvg_Home,HC_RollingAvg_Away,HF_RollingAvg_Home,HF_RollingAvg_Away,HY_RollingAvg_Home,HY_RollingAvg_Away,FTHG_RollingAvg_Home,FTHG_RollingAvg_Away,FTAG_RollingAvg_Home,FTAG_RollingAvg_Away,GoalDifference,FTHG_Standardized,FTAG_Standardized,HS_Standardized,AS_Standardized,GoalDifference_Standardized,HistoricalPerformance_Home,HistoricalPerformance_Away,ImpliedProbability_HomeWin,ImpliedProbability_AwayWin,ImpliedProbability_Draw
0.0,0.0,D,0.0,0.0,D,7.0,11.0,4.0,2.0,8.0,9.0,0.0,3.0,2.0,0.0,0.0,1.0,1.57,4.0,6.0,15.0,7.0,0.6,0.8,0,0,0,0,7.8,11.2,3.2,5.0,3.2,3.6,12.6,12.0,1.6,1.6,0.6,1.4,0.8,0.8,0.0,-1.171928317535996,-1.0245808143672315,-1.2444495687159367,-0.022821845501633464,-0.18656231864156803,2.109271523178808,0.8513513513513513,0.6369426751592356,0.16666666666666666,0.25
5.0,0.0,H,2.0,0.0,H,23.0,5.0,7.0,2.0,8.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,1.2,7.5,19.0,15.0,42.0,2.2,1.2,1,0,0,8,13.8,12.2,5.0,3.6,5.8,4.8,9.6,10.8,0.4,1.2,2.2,1.4,0.2,1.2,5.0,2.6251154656996567,-1.0245808143672315,1.6734157704171433,-1.2685368327404325,2.520004652559968,2.16988416988417,0.6666666666666666,0.8333333333333334,0.05263157894736842,0.13333333333333333
4.0,1.0,H,0.0,1.0,A,16.0,12.0,6.0,1.0,14.0,14.0,6.0,4.0,2.0,0.0,0.0,0.0,1.91,4.0,3.6,6.0,17.0,2.0,2.2,1,0,0,2,14.4,16.4,4.8,6.4,7.6,4.4,11.0,9.6,1.2,2.0,2.0,2.6,1.2,2.2,3.0,1.8657067090525261,-0.16974048781750994,0.3968496845464207,0.18479731903816635,1.4373778640793538,1.8627450980392157,1.1589403973509933,0.5235602094240838,0.2777777777777778,0.25
6.0,1.0,H,3.0,1.0,H,22.0,11.0,10.0,4.0,8.0,14.0,5.0,4.0,0.0,3.0,0.0,0.0,1.85,3.5,5.0,21.0,34.0,3.0,2.0,1,0,0,1,16.4,17.6,7.0,6.4,5.8,5.8,9.8,10.8,1.2,1.0,3.0,3.2,0.6,2.0,5.0,3.384524222346787,-0.16974048781750994,1.4910491867213258,-0.022821845501633464,2.520004652559968,1.434782608695652,0.8641975308641975,0.5405405405405405,0.2,0.2857142857142857
1.0,3.0,A,0.0,2.0,A,9.0,15.0,3.0,7.0,8.0,15.0,3.0,8.0,0.0,2.0,0.0,0.0,11.0,4.75,1.3,32.0,15.0,0.6,2.2,0,2,1,0,9.6,8.2,2.0,4.0,4.8,3.6,8.8,12.0,1.0,0.8,0.6,1.6,2.8,2.2,-2.0,-0.4125195608888655,1.539940165281933,-0.8797164013243017,0.8076548126575658,-1.2691891071221824,1.1160714285714286,1.6042944785276074,0.09090909090909091,0.7692307692307692,0.21052631578947367
2.0,3.0,A,1.0,2.0,A,13.0,14.0,4.0,6.0,11.0,10.0,7.0,9.0,1.0,0.0,0.0,0.0,8.5,4.5,1.4,2.0,15.0,1.4,1.4,0,6,1,0,14.6,16.0,3.8,7.6,8.2,5.4,11.0,10.8,1.8,0.8,1.4,2.2,1.2,1.4,-1.0,0.346889195758265,1.539940165281933,-0.15025006654103176,0.600035648117766,-0.7278757128818752,1.1,1.6007067137809188,0.11764705882352941,0.7142857142857143,0.2222222222222222
2.0,0.0,H,1.0,0.0,H,9.0,5.0,3.0,3.0,12.0,12.0,3.0,2.0,3.0,2.0,0.0,0.0,1.8,3.5,4.5,28.0,34.0,1.2,0.6,1,0,0,2,10.8,13.8,6.8,7.4,4.8,6.8,12.6,11.0,2.0,1.6,1.2,2.4,1.2,0.6,2.0,0.346889195758265,-1.0245808143672315,-0.8797164013243017,-1.2685368327404325,0.8960644698390464,1.1470588235294117,0.8484848484848485,0.5555555555555556,0.2222222222222222,0.2857142857142857
1.0,0.0,H,0.0,0.0,D,10.0,10.0,6.0,6.0,15.0,12.0,8.0,5.0,2.0,0.0,0.0,0.0,1.83,3.3,4.33,4.0,5.0,1.0,0.0,1,0,0,1,,,,,,,,,,,,,,,1.0,-0.4125195608888655,-1.0245808143672315,-0.6973498176284842,-0.23044101004143328,0.35475107559873925,1.0,0.0,0.5464480874316939,0.23094688221709006,0.30303030303030304
4.0,0.0,H,1.0,0.0,H,27.0,4.0,11.0,1.0,7.0,16.0,5.0,2.0,3.0,3.0,0.0,0.0,1.3,6.0,8.5,14.0,16.0,1.8,1.8,1,0,0,4,18.2,13.8,6.4,5.2,5.8,5.6,10.2,11.4,2.6,3.6,1.8,2.4,1.2,1.8,4.0,1.8657067090525261,-1.0245808143672315,2.4028821052004132,-1.4761559972802323,1.978691258319661,1.4773413897280967,1.441340782122905,0.7692307692307692,0.11764705882352941,0.16666666666666666
1.0,0.0,H,0.0,0.0,D,20.0,12.0,9.0,9.0,12.0,15.0,5.0,3.0,1.0,1.0,0.0,0.0,1.66,3.6,5.5,29.0,36.0,1.0,0.0,1,0,0,2,15.0,,8.2,,5.6,,12.6,,1.8,,1.0,,0.6,,1.0,-0.4125195608888655,-1.0245808143672315,1.1263160193296906,0.18479731903816635,0.35475107559873925,0.65,0.0,0.6024096385542169,0.18181818181818182,0.2777777777777778
1.0,2.0,A,1.0,1.0,D,17.0,5.0,9.0,3.0,7.0,15.0,6.0,3.0,1.0,3.0,0.0,0.0,1.85,3.8,4.5,13.0,26.0,1.4,0.8,0,1,1,0,13.2,16.4,8.0,8.6,6.4,8.8,9.4,8.0,1.2,1.4,1.4,0.4,1.4,0.8,-1.0,-0.4125195608888655,0.6850998387322115,0.5792162682422383,-1.2685368327404325,-0.7278757128818752,1.2307692307692308,1.0,0.5405405405405405,0.2222222222222222,0.2631578947368421
1.0,2.0,A,0.0,1.0,A,17.0,11.0,6.0,6.0,9.0,12.0,6.0,2.0,0.0,1.0,0.0,0.0,1.8,3.4,5.0,2.0,9.0,0.6,1.2,0,1,1,0,13.0,14.4,3.0,3.8,5.0,7.4,11.2,11.0,1.6,1.8,0.6,1.0,1.8,1.2,-1.0,-0.4125195608888655,0.6850998387322115,0.5792162682422383,-0.022821845501633464,-0.7278757128818752,1.1809954751131222,1.064343163538874,0.5555555555555556,0.2,0.29411764705882354
1.0,2.0,A,0.0,2.0,A,13.0,11.0,7.0,6.0,13.0,9.0,10.0,4.0,2.0,0.0,0.0,0.0,2.5,3.25,2.88,41.0,29.0,1.4,1.8,0,1,3,0,20.4,10.4,10.4,6.2,7.4,4.8,9.6,12.4,1.4,1.4,1.4,1.8,1.6,1.8,-1.0,-0.4125195608888655,0.6850998387322115,-0.15025006654103176,-0.022821845501633464,-0.7278757128818752,1.7142857142857142,0.7816091954022989,0.4,0.3472222222222222,0.3076923076923077
0.0,0.0,D,0.0,0.0,D,7.0,10.0,3.0,3.0,12.0,10.0,3.0,7.0,1.0,2.0,0.0,0.0,6.0,4.2,1.61,9.0,3.0,0.6,0.6,0,0,0,0,9.4,9.2,2.6,4.4,3.8,3.2,12.2,11.2,2.0,1.4,0.6,1.6,1.6,0.6,0.0,-1.171928317535996,-1.0245808143672315,-1.2444495687159367,-0.23044101004143328,-0.18656231864156803,1.683206106870229,1.5325670498084292,0.16666666666666666,0.6211180124223602,0.23809523809523808
3.0,0.0,H,2.0,0.0,H,14.0,15.0,8.0,5.0,6.0,5.0,3.0,6.0,1.0,2.0,0.0,0.0,2.5,3.4,3.0,9.0,12.0,2.2,0.8,1,0,0,2,15.4,13.2,5.2,6.2,7.4,6.0,10.4,10.6,1.6,2.2,2.2,2.2,0.8,0.8,3.0,1.1062979524053955,-1.0245808143672315,0.032116517154785744,0.8076548126575658,1.4373778640793538,1.6511627906976745,1.6294117647058823,0.4,0.3333333333333333,0.29411764705882354
0.0,3.0,A,0.0,2.0,A,17.0,14.0,6.0,5.0,15.0,8.0,3.0,4.0,4.0,2.0,0.0,0.0,5.25,3.8,1.75,17.0,11.0,0.6,1.8,0,2,2,0,13.8,15.6,6.2,5.8,5.8,5.6,12.0,10.6,2.0,2.4,0.6,1.6,1.6,1.8,-3.0,-1.171928317535996,1.539940165281933,0.5792162682422383,0.600035648117766,-1.8105025013624896,1.28125,1.8,0.19047619047619047,0.5714285714285714,0.2631578947368421
2.0,2.0,D,0.0,1.0,A,23.0,9.0,12.0,6.0,8.0,11.0,8.0,5.0,5.0,2.0,0.0,0.0,2.15,3.6,3.6,3.0,15.0,2.2,2.0,0,0,0,0,17.0,16.6,9.6,8.8,6.0,6.4,9.2,10.2,2.2,2.6,2.2,1.8,1.2,2.0,0.0,0.346889195758265,0.6850998387322115,1.6734157704171433,-0.4380601745812331,-0.18656231864156803,1.9731543624161074,1.5629139072847682,0.46511627906976744,0.2777777777777778,0.2777777777777778
3.0,1.0,H,0.0,0.0,D,17.0,10.0,9.0,3.0,9.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0,1.33,5.25,9.0,11.0,19.0,1.2,1.4,3,0,0,3,14.6,16.4,5.6,5.8,5.2,7.2,10.0,8.8,1.8,0.8,1.2,1.8,0.4,1.4,2.0,1.1062979524053955,-0.16974048781750994,0.5792162682422383,-0.23044101004143328,0.8960644698390464,2.119205298013245,0.8863636363636364,0.7518796992481203,0.1111111111111111,0.19047619047619047
2.0,1.0,H,1.0,0.0,H,8.0,11.0,5.0,6.0,13.0,11.0,3.0,7.0,1.0,0.0,0.0,0.0,2.55,3.3,3.0,28.0,21.0,1.4,1.2,1,0,0,1,11.2,11.2,4.8,3.6,4.2,5.0,9.4,11.0,1.0,1.2,1.4,1.8,1.0,1.2,1.0,0.346889195758265,-0.16974048781750994,-1.0620829850201192,-0.022821845501633464,0.35475107559873925,1.3623188405797102,1.2,0.3921568627450981,0.3333333333333333,0.30303030303030304
1.0,0.0,H,0.0,0.0,D,15.0,18.0,5.0,7.0,13.0,8.0,7.0,9.0,1.0,0.0,0.0,0.0,2.37,3.3,3.0,18.0,10.0,2.0,1.0,3,0,0,2,12.4,17.2,5.6,5.8,6.0,5.2,11.6,12.6,1.2,0.6,2.0,2.0,1.0,1.0,1.0,-0.4125195608888655,-1.0245808143672315,0.21448310085060324,1.4305123062769654,0.35475107559873925,1.238532110091743,1.7142857142857142,0.42194092827004215,0.3333333333333333,0.30303030303030304
0.0,1.0,A,0.0,1.0,A,9.0,11.0,3.0,5.0,9.0,11.0,6.0,6.0,2.0,2.0,0.0,0.0,7.0,4.5,1.44,13.0,20.0,1.4,1.6,0,1,1,0,9.8,14.4,4.2,3.8,5.6,6.2,11.2,8.8,1.2,1.4,1.4,1.4,1.0,1.6,-1.0,-1.171928317535996,-0.16974048781750994,-0.8797164013243017,-0.022821845501633464,-0.7278757128818752,1.4591194968553458,1.6164383561643836,0.14285714285714285,0.6944444444444444,0.2222222222222222
0.0,0.0,D,0.0,0.0,D,13.0,8.0,7.0,5.0,14.0,16.0,10.0,3.0,0.0,4.0,0.0,0.0,2.1,3.4,3.5,5.0,17.0,0.8,1.2,0,0,0,0,18.0,15.0,9.8,8.2,8.8,8.8,11.2,11.2,1.8,1.0,0.8,1.4,0.6,1.2,0.0,-1.171928317535996,-1.0245808143672315,-0.15025006654103176,-0.6456793391210329,-0.18656231864156803,1.25,1.2932330827067668,0.47619047619047616,0.2857142857142857,0.29411764705882354
1.0,2.0,A,0.0,2.0,A,17.0,15.0,5.0,4.0,7.0,12.0,6.0,2.0,4.0,1.0,0.0,0.0,1.6,4.2,5.25,11.0,7.0,2.6,1.4,0,3,5,0,14.0,15.8,5.6,5.6,5.6,6.0,9.6,12.0,1.8,2.0,2.6,2.2,0.8,1.4,-1.0,-0.4125195608888655,0.6850998387322115,0.5792162682422383,0.8076548126575658,-0.7278757128818752,2.0897832817337463,0.9375,0.625,0.19047619047619047,0.23809523809523808
2.0,1.0,H,1.0,0.0,H,9.0,7.0,4.0,5.0,12.0,7.0,2.0,1.0,4.0,2.0,0.0,0.0,2.04,3.8,3.6,20.0,3.0,1.4,0.8,4,0,0,1,12.2,9.8,3.4,4.4,6.4,4.0,8.2,11.4,2.0,1.4,1.4,1.8,0.8,0.8,1.0,0.346889195758265,-0.16974048781750994,-0.8797164013243017,-0.8532985036608327,0.35475107559873925,2.1839080459770117,1.5384615384615385,0.49019607843137253,0.2777777777777778,0.2631578947368421
2.0,0.0,H,0.0,0.0,D,11.0,17.0,3.0,8.0,16.0,11.0,3.0,5.0,3.0,1.0,0.0,0.0,4.33,4.0,1.75,33.0,11.0,1.6,1.2,1,0,0,1,14.0,16.8,5.8,6.8,5.8,5.8,10.2,12.6,1.6,2.2,1.6,2.0,1.4,1.2,2.0,0.346889195758265,-1.0245808143672315,-0.5149832339326668,1.2228931417371656,0.8960644698390464,1.1826923076923077,1.6327272727272728,0.23094688221709006,0.5714285714285714,0.25
2.0,0.0,H,0.0,0.0,D,14.0,10.0,8.0,3.0,16.0,16.0,5.0,3.0,3.0,1.0,0.0,0.0,2.1,3.2,3.5,11.0,12.0,2.4,0.6,6,0,0,2,13.0,13.4,7.0,6.8,5.2,7.6,14.6,13.0,1.4,1.8,2.4,1.8,1.2,0.6,2.0,0.346889195758265,-1.0245808143672315,0.032116517154785744,-0.23044101004143328,0.8960644698390464,2.142857142857143,0.95,0.47619047619047616,0.2857142857142857,0.3125
3.0,2.0,H,2.0,1.0,H,14.0,10.0,10.0,7.0,15.0,9.0,9.0,2.0,1.0,2.0,0.0,0.0,1.57,4.0,6.0,27.0,18.0,2.2,1.6,2,0,0,1,11.8,14.2,7.2,9.4,6.0,6.6,13.4,8.0,1.6,0.8,2.2,2.4,1.2,1.6,1.0,1.1062979524053955,0.6850998387322115,0.032116517154785744,-0.23044101004143328,0.35475107559873925,1.0827067669172932,0.9821428571428571,0.6369426751592356,0.16666666666666666,0.25
2.0,3.0,A,1.0,1.0,D,10.0,13.0,4.0,5.0,10.0,9.0,6.0,5.0,2.0,1.0,0.0,0.0,2.62,3.29,2.89,14.0,16.0,1.2,1.4,0,1,1,0,11.0,13.2,4.4,4.8,7.2,5.4,11.4,9.0,1.8,1.4,1.2,2.2,1.2,1.4,-1.0,0.346889195758265,1.539940165281933,-0.6973498176284842,0.39241648357796616,-0.7278757128818752,1.441025641025641,1.2372881355932204,0.38167938931297707,0.3460207612456747,0.303951367781155
2.0,1.0,H,0.0,1.0,A,23.0,7.0,8.0,3.0,8.0,12.0,10.0,3.0,3.0,5.0,0.0,0.0,3.25,3.5,2.3,6.0,12.0,1.0,0.8,3,0,0,1,13.6,20.6,4.0,8.0,5.4,6.0,10.4,8.6,2.4,1.4,1.0,2.0,0.6,0.8,1.0,0.346889195758265,-0.16974048781750994,1.6734157704171433,-0.8532985036608327,0.35475107559873925,1.7578947368421052,1.6349206349206349,0.3076923076923077,0.4347826086956522,0.2857142857142857
2.0,3.0,A,1.0,1.0,D,21.0,6.0,4.0,5.0,5.0,7.0,10.0,0.0,0.0,3.0,0.0,0.0,1.28,6.0,10.0,20.0,6.0,2.0,1.8,0,1,1,0,12.8,17.8,4.8,6.2,5.4,7.0,8.6,10.2,0.8,1.6,2.0,1.8,1.8,1.8,-1.0,0.346889195758265,1.539940165281933,1.308682603025508,-1.0609176682006325,-0.7278757128818752,2.2839116719242902,1.4841772151898733,0.78125,0.1,0.16666666666666666
0.0,2.0,A,0.0,0.0,D,8.0,16.0,2.0,8.0,9.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,8.0,5.0,1.36,8.0,3.0,2.0,2.2,0,1,4,0,14.0,9.0,7.0,3.6,6.4,4.0,10.0,8.8,0.8,1.2,2.0,1.0,0.6,2.2,-2.0,-1.171928317535996,0.6850998387322115,-1.0620829850201192,1.0152739771973656,-1.2691891071221824,1.1224489795918366,1.5838926174496644,0.125,0.7352941176470588,0.2
2.0,2.0,D,1.0,2.0,A,11.0,12.0,6.0,8.0,15.0,16.0,3.0,6.0,2.0,3.0,0.0,0.0,2.88,3.25,2.5,34.0,20.0,0.8,1.0,0,0,0,0,15.0,11.8,8.0,7.6,8.0,4.8,11.4,12.4,1.4,1.2,0.8,3.4,2.0,1.0,0.0,0.346889195758265,0.6850998387322115,-0.5149832339326668,0.18479731903816635,-0.18656231864156803,1.125,0.9841269841269841,0.3472222222222222,0.4,0.3076923076923077
6.0,2.0,H,3.0,1.0,H,18.0,11.0,12.0,7.0,14.0,14.0,7.0,6.0,3.0,3.0,0.0,0.0,1.33,4.5,9.5,12.0,25.0,2.4,1.2,1,0,0,1,12.8,11.0,7.6,5.8,4.6,5.8,10.6,15.0,1.4,1.6,2.4,2.0,1.2,1.2,4.0,3.384524222346787,0.6850998387322115,0.7615828519380557,-0.022821845501633464,1.978691258319661,2.4827586206896552,0.9642857142857143,0.7518796992481203,0.10526315789473684,0.2222222222222222
1.0,2.0,A,1.0,0.0,H,9.0,18.0,6.0,14.0,9.0,15.0,3.0,8.0,1.0,3.0,0.0,0.0,3.5,3.4,2.1,29.0,6.0,1.0,1.4,0,2,1,0,12.4,14.4,6.6,8.8,5.6,5.2,11.4,8.8,0.6,1.4,1.0,0.8,0.8,1.4,-1.0,-0.4125195608888655,0.6850998387322115,-0.8797164013243017,1.4305123062769654,-0.7278757128818752,1.2096774193548387,1.3286713286713288,0.2857142857142857,0.47619047619047616,0.29411764705882354
4.0,2.0,H,0.0,2.0,A,24.0,15.0,7.0,6.0,10.0,5.0,10.0,1.0,2.0,3.0,0.0,0.0,2.37,3.3,3.3,1.0,7.0,2.2,0.8,1,0,0,2,15.4,16.2,6.8,4.2,6.2,6.4,9.6,9.8,1.8,1.4,2.2,2.0,1.2,0.8,2.0,1.8657067090525261,0.6850998387322115,1.8557823541129608,0.8076548126575658,0.8960644698390464,1.4262295081967213,0.6451612903225806,0.42194092827004215,0.30303030303030304,0.30303030303030304
4.0,0.0,H,3.0,0.0,H,16.0,14.0,10.0,6.0,8.0,14.0,1.0,11.0,1.0,2.0,0.0,0.0,2.0,3.4,3.8,29.0,5.0,1.4,1.0,1,0,0,7,15.0,13.0,8.0,6.8,5.4,4.2,10.4,9.4,2.6,0.4,1.4,1.8,1.8,1.0,4.0,1.8657067090525261,-1.0245808143672315,0.3968496845464207,0.600035648117766,1.978691258319661,0.9787234042553191,0.4642857142857143,0.5,0.2631578947368421,0.29411764705882354
2.0,0.0,H,2.0,0.0,H,11.0,5.0,7.0,3.0,10.0,19.0,3.0,8.0,0.0,1.0,0.0,0.0,1.67,3.6,5.5,9.0,29.0,1.4,1.0,2,0,0,2,14.0,14.2,8.2,8.4,6.8,6.6,11.6,8.8,0.4,0.8,1.4,2.4,0.2,1.0,2.0,0.346889195758265,-1.0245808143672315,-0.5149832339326668,-1.2685368327404325,0.8960644698390464,1.5681818181818181,0.7536231884057971,0.5988023952095809,0.18181818181818182,0.2777777777777778
0.0,0.0,D,0.0,0.0,D,6.0,10.0,1.0,3.0,12.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,4.2,3.75,1.9,9.0,3.0,1.2,0.6,0,0,0,0,11.4,14.0,2.6,4.8,5.6,5.4,10.6,8.8,0.8,1.0,1.2,1.2,1.0,0.6,0.0,-1.171928317535996,-1.0245808143672315,-1.4268161524117542,-0.23044101004143328,-0.18656231864156803,1.6814516129032258,1.528225806451613,0.23809523809523808,0.5263157894736842,0.26666666666666666
1.0,2.0,A,0.0,0.0,D,9.0,12.0,4.0,6.0,15.0,13.0,6.0,5.0,2.0,3.0,0.0,0.0,2.55,3.3,3.0,32.0,17.0,2.4,1.6,0,1,2,0,15.0,12.6,7.2,7.2,7.6,8.0,12.0,11.4,1.2,1.8,2.4,1.4,0.8,1.6,-1.0,-0.4125195608888655,0.6850998387322115,-0.8797164013243017,0.18479731903816635,-0.7278757128818752,1.40625,1.261744966442953,0.3921568627450981,0.3333333333333333,0.30303030303030304
4.0,0.0,H,2.0,0.0,H,11.0,8.0,5.0,2.0,12.0,12.0,2.0,2.0,2.0,3.0,0.0,0.0,1.53,4.2,6.0,11.0,9.0,2.4,1.2,1,0,0,4,11.2,11.4,4.8,4.2,3.6,5.2,9.6,9.8,2.2,1.8,2.4,2.0,2.0,1.2,4.0,1.8657067090525261,-1.0245808143672315,-0.5149832339326668,-0.6456793391210329,1.978691258319661,2.056497175141243,1.084985835694051,0.6535947712418301,0.16666666666666666,0.23809523809523808
1.0,1.0,D,1.0,0.0,H,13.0,8.0,9.0,5.0,11.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,2.2,3.25,3.4,31.0,18.0,0.8,1.2,0,0,0,0,11.6,16.2,7.0,9.6,4.4,6.0,9.0,8.4,1.2,1.2,0.8,1.4,1.4,1.2,0.0,-0.4125195608888655,-0.16974048781750994,-0.15025006654103176,-0.6456793391210329,-0.18656231864156803,1.3709677419354838,0.8958333333333334,0.45454545454545453,0.29411764705882354,0.3076923076923077
1.0,0.0,H,0.0,0.0,D,18.0,7.0,11.0,4.0,8.0,13.0,8.0,6.0,2.0,3.0,0.0,0.0,2.25,3.2,3.4,28.0,25.0,0.4,0.6,1,0,0,1,10.8,14.0,6.6,8.4,8.2,6.0,10.8,13.0,1.4,1.4,0.4,1.4,0.4,0.6,1.0,-0.4125195608888655,-1.0245808143672315,0.7615828519380557,-0.8532985036608327,0.35475107559873925,1.1290322580645162,1.0227272727272727,0.4444444444444444,0.29411764705882354,0.3125
3.0,1.0,H,1.0,0.0,H,14.0,14.0,4.0,3.0,12.0,5.0,3.0,7.0,0.0,2.0,0.0,0.0,1.95,3.3,4.0,28.0,34.0,1.8,0.6,1,0,0,2,12.2,13.4,5.2,4.4,4.2,5.0,11.0,10.0,1.2,1.2,1.8,2.6,0.6,0.6,2.0,1.1062979524053955,-0.16974048781750994,0.032116517154785744,0.600035648117766,0.8960644698390464,1.3550295857988166,0.8021978021978022,0.5128205128205129,0.25,0.30303030303030304
4.0,1.0,H,2.0,0.0,H,28.0,4.0,13.0,3.0,15.0,16.0,8.0,1.0,2.0,4.0,0.0,0.0,1.57,4.33,5.25,3.0,15.0,2.0,1.0,6,0,0,1,19.8,18.0,7.8,7.4,7.0,5.6,11.2,14.4,2.2,3.0,2.0,2.2,2.0,1.0,3.0,1.8657067090525261,-0.16974048781750994,2.5852486888962307,-1.4761559972802323,1.4373778640793538,2.1497175141242937,1.5807365439093484,0.6369426751592356,0.19047619047619047,0.23094688221709006
2.0,0.0,H,2.0,0.0,H,15.0,9.0,5.0,4.0,8.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,1.3,5.5,10.0,15.0,21.0,1.6,0.8,1,0,0,1,11.0,14.4,3.8,5.0,5.2,4.6,11.2,9.4,1.2,0.8,1.6,1.8,1.0,0.8,2.0,0.346889195758265,-1.0245808143672315,0.21448310085060324,-0.4380601745812331,0.8960644698390464,2.081818181818182,1.1067961165048543,0.7692307692307692,0.1,0.18181818181818182
2.0,2.0,D,1.0,0.0,H,14.0,13.0,7.0,6.0,13.0,13.0,7.0,7.0,2.0,1.0,0.0,0.0,1.8,3.6,4.5,39.0,34.0,0.8,2.0,0,0,0,0,16.4,14.2,8.8,7.6,7.0,6.4,10.4,12.4,0.4,1.4,0.8,1.0,0.8,2.0,0.0,0.346889195758265,0.6850998387322115,0.032116517154785744,0.39241648357796616,-0.18656231864156803,1.2096774193548387,2.0,0.5555555555555556,0.2222222222222222,0.2777777777777778
1.0,0.0,H,0.0,0.0,D,16.0,9.0,3.0,3.0,12.0,7.0,8.0,1.0,3.0,2.0,0.0,0.0,1.4,5.0,9.0,3.0,9.0,1.4,0.6,2,0,0,1,10.4,13.0,3.6,4.4,4.2,4.0,8.8,12.0,1.6,1.6,1.4,1.8,1.6,0.6,1.0,-0.4125195608888655,-1.0245808143672315,0.3968496845464207,-0.4380601745812331,0.35475107559873925,1.987551867219917,1.0829875518672198,0.7142857142857143,0.1111111111111111,0.2
1.0,0.0,H,0.0,0.0,D,19.0,7.0,6.0,2.0,13.0,15.0,10.0,7.0,0.0,3.0,0.0,0.0,2.25,3.6,3.3,14.0,16.0,1.6,1.0,1,0,0,2,15.2,16.6,5.0,4.8,5.6,7.2,14.2,12.0,1.0,1.4,1.6,1.8,0.8,1.0,1.0,-0.4125195608888655,-1.0245808143672315,0.9439494356338732,-0.8532985036608327,0.35475107559873925,1.4487179487179487,0.3333333333333333,0.4444444444444444,0.30303030303030304,0.2777777777777778
1.0,1.0,D,0.0,0.0,D,13.0,12.0,5.0,6.0,6.0,15.0,6.0,5.0,1.0,3.0,0.0,1.0,1.44,4.2,6.5,9.0,18.0,1.6,1.0,0,0,0,0,13.8,15.0,8.2,9.0,5.4,5.8,11.0,11.2,1.0,0.6,1.6,2.0,0.6,1.0,0.0,-0.4125195608888655,-0.16974048781750994,-0.15025006654103176,0.18479731903816635,-0.18656231864156803,1.5853658536585367,1.0,0.6944444444444444,0.15384615384615385,0.23809523809523808
5.0,0.0,H,2.0,0.0,H,20.0,9.0,16.0,6.0,10.0,9.0,12.0,4.0,0.0,1.0,0.0,0.0,2.4,3.3,3.0,31.0,28.0,2.8,0.6,1,0,0,4,15.2,16.0,9.6,9.8,7.4,8.0,13.6,8.4,1.8,0.4,2.8,2.8,1.6,0.6,5.0,2.6251154656996567,-1.0245808143672315,1.1263160193296906,-0.4380601745812331,2.520004652559968,1.412280701754386,0.6896551724137931,0.4166666666666667,0.3333333333333333,0.30303030303030304
1.0,1.0,D,1.0,1.0,D,19.0,7.0,12.0,3.0,15.0,16.0,10.0,6.0,2.0,1.0,0.0,0.0,2.25,3.2,3.4,27.0,1.0,1.0,0.8,0,0,0,0,14.8,13.4,7.6,6.0,6.6,5.2,10.2,11.0,0.6,0.8,1.0,0.4,0.6,0.8,0.0,-0.4125195608888655,-0.16974048781750994,0.9439494356338732,-0.8532985036608327,-0.18656231864156803,1.0657894736842106,0.8311688311688312,0.4444444444444444,0.29411764705882354,0.3125
1.0,0.0,H,0.0,0.0,D,26.0,6.0,5.0,2.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0,1.0,1.5,4.33,6.5,15.0,4.0,1.2,0.8,1,0,0,1,12.0,16.6,2.6,4.8,6.0,7.2,9.0,8.4,2.6,1.6,1.2,1.8,1.2,0.8,1.0,-0.4125195608888655,-1.0245808143672315,2.2205155215045957,-1.0609176682006325,0.35475107559873925,2.0934579439252334,1.0830564784053156,0.6666666666666666,0.15384615384615385,0.23094688221709006
4.0,0.0,H,2.0,0.0,H,14.0,2.0,5.0,1.0,3.0,6.0,10.0,2.0,1.0,2.0,0.0,0.0,1.4,5.0,7.0,3.0,11.0,2.6,0.8,2,0,0,1,17.8,15.0,6.6,5.0,6.2,5.0,6.2,6.8,0.6,1.4,2.6,2.0,0.6,0.8,4.0,1.8657067090525261,-1.0245808143672315,0.032116517154785744,-1.8913943263598318,1.978691258319661,2.122257053291536,1.6489028213166144,0.7142857142857143,0.14285714285714285,0.2
